12/13/2022,27.66,,230.57
12/14/2022,18.45,,212.12
12/14/2022,24.05,,188.07
12/15/2022,26.05,,162.02
12/16/2022,25.0,,137.02
12/16/2022,,80.0,217.02
12/19/2022,151.08,,65.94
12/19/2022,10.14,,55.8
12/19/2022,,55.0,110.8
12/19/2022,29.31,,81.49
12/19/2022,50.3,,31.19
12/19/2022,1.2,,29.99
12/19/2022,27.11,,2.88
12/20/2022,,40.0,42.88
12/20/2022,27.6,,15.28
12/21/2022,,116.35,131.63
12/21/2022,,484.06,615.69
12/21/2022,25.7,,589.99
12/21/2022,18.05,,571.94
12/22/2022,25.15,,546.79
12/22/2022,14.68,,532.11
12/23/2022,55.0,,477.11
12/28/2022,27.09,,450.02
12/28/2022,16.1,,433.92
12/28/2022,201.14,,232.78
12/28/2022,16.1,,216.68
12/28/2022,16.1,,200.58
12/29/2022,16.1,,184.48
12/30/2022,16.1,,168.38
01/03/2023,16.1,,152.28
01/03/2023,14.23,,138.05
01/03/2023,19.05,,119.0
01/03/2023,111.22,,7.78
01/03/2023,,50.0,57.78
01/03/2023,31.63,,26.15
01/03/2023,,73.0,99.15
01/03/2023,13.5,,85.65
01/03/2023,,100.0,185.65
01/03/2023,96.01,,89.64
01/03/2023,,20.0,109.64
01/04/2023,99.92,,9.72
01/04/2023,,272.98,282.7
01/06/2023,2.9,,279.8
01/09/2023,30.5,,249.3
01/09/2023,20.33,,228.97
01/09/2023,,3000.0,3228.97
01/09/2023,2900.0,,328.97
01/09/2023,10.7,,318.27
01/09/2023,9.2,,309.07
01/10/2023,,2200.0,2509.07
01/10/2023,2200.0,,309.07
01/10/2023,30.86,,278.21
01/10/2023,74.88,,203.33
01/10/2023,18.9,,184.43
01/11/2023,27.46,,156.97
01/11/2023,11.95,,145.02
01/12/2023,4.0,,141.02
01/12/2023,18.5,,122.52
01/12/2023,19.75,,102.77
01/13/2023,,100.0,202.77
01/13/2023,105.38,,97.39
01/13/2023,27.05,,70.34
01/16/2023,27.05,,43.29
01/16/2023,,80.0,123.29
01/16/2023,22.05,,101.24
01/16/2023,14.55,,86.69
01/16/2023,79.08,,7.61
01/16/2023,1.0,,6.61
01/17/2023,1.0,,5.61
01/17/2023,,30.0,35.61
01/17/2023,6.2,,29.41
01/17/2023,27.6,,1.81
01/18/2023,,235.99,237.8
01/18/2023,27.6,,210.2
01/19/2023,20.5,,189.7
01/19/2023,22.01,,167.69
01/20/2023,17.23,,150.46
01/20/2023,33.86,,116.6
01/20/2023,,15.0,131.6
01/20/2023,48.1,,83.5
01/20/2023,29.14,,54.36
01/23/2023,27.11,,27.25
01/23/2023,24.6,,2.65
01/23/2023,,100.0,102.65
01/23/2023,84.63,,18.02
01/23/2023,,50.0,68.02
01/23/2023,30.6,,37.42
01/24/2023,6.2,,31.22
01/24/2023,2.9,,28.32
01/25/2023,1.9,,26.42
01/25/2023,1.9,,24.52
01/25/2023,23.15,,1.37
01/26/2023,,50.0,51.37
01/26/2023,19.39,,31.98
01/27/2023,22.85,,9.13
01/27/2023,,30.0,39.13
01/30/2023,25.74,,13.39
01/30/2023,,40.0,53.39
01/30/2023,41.29,,12.1
01/30/2023,,25.0,37.1
01/30/2023,23.25,,13.85
01/30/2023,9.6,,4.25
01/30/2023,,75.0,79.25
01/30/2023,32.44,,46.81
01/30/2023,2.8,,44.01
01/30/2023,15.93,,28.08
01/30/2023,8.69,,19.39
01/30/2023,1.46,,17.93
01/31/2023,9.35,,8.58
01/31/2023,,50.0,58.58
01/31/2023,20.1,,38.48
01/31/2023,24.39,,14.09
01/31/2023,,20.0,34.09
01/31/2023,16.79,,17.3
02/01/2023,,667.05,684.35
02/01/2023,12.98,,671.37
02/02/2023,10.36,,661.01
02/02/2023,47.45,,613.56
02/02/2023,27.11,,586.45
02/02/2023,19.9,,566.55
02/03/2023,24.2,,542.35
02/03/2023,19.19,,523.16
02/03/2023,250.0,,273.16
02/06/2023,36.91,,236.25
02/06/2023,23.25,,213.0
02/06/2023,20.19,,192.81
02/06/2023,11.85,,180.96
02/06/2023,96.01,,84.95
02/07/2023,10.7,,74.25
02/08/2023,26.07,,48.18
02/08/2023,17.02,,31.16
02/09/2023,23.15,,8.01
02/09/2023,,50.0,58.01
02/09/2023,13.31,,44.7
02/09/2023,12.98,,31.72
02/09/2023,22.34,,9.38
02/10/2023,1.9,,7.48
